1.442420929,0.968336487,1.710270539
1.401399071,0.626596996,0.757348631
1.166468337,0.448716628,1.745267593
1.562223425,1.896570958,2.216430197
2.193210941,0.767504045,0.494801931
1.914221528,0.502848254,0.296177425
1.218077601,1.196574885,0.824327483
1.139629253,0.122823457,0.296177425
2.254526438,1.82545384,0.296177425
1.275103735,2.121078677,2.155573068
2.801809846,2.930103538,1.98155319
0.027947269,1.290740207,1.241905713
1.934901879,1.519961874,2.263607025
1.507259169,0.899882233,1.362360743
1.507259169,0.346305986,0.093934876
0.393260794,0.282703679,0.13778809
1.513517638,2.16201432,0.432876061
2.137963352,1.000882969,1.269955289
2.328998831,1.47614048,0.866610823
0.227193835,0.614888905,0.494801931
2.205778499,1.89329669,1.104928375
0.584202929,0.554199508,0.179798721
0.961441175,2.099964811,0.33214347
0.334169881,0.232198096,0.048070003
0.744465982,1.398546923,1.054756501
2.036043655,0.420510788,0.866610823
2.757849352,2.732764063,2.739404561
1.746243047,1.698375759,1.787358868
0.027947269,0.694105077,0.907178578
1.726270743,0.683165485,1.019853207
2.794904743,1.222565225,1.626739483
1.044576557,0.502848254,0.983687478
1.591502264,1.87007162,1.349671345
1.556263363,0.984742131,1.645914239
0.757838025,1.975125958,1.152702836
1.11204992,2.459107687,0.093934876
2.303842663,2.344790344,2.458389007
0.157045412,0.021546985,0.048070003
0.796913636,1.290740207,0.093934876
0.703242295,0.021546985,0.802495892
0.535637125,0.232198096,0.432876061
1.024431643,0.968336487,0.685559497
1.093231857,1.266483657,1.881689085
1.756081579,0.315010404,1.198298589
0.846747075,1.169890982,1.556575351
2.530781045,2.951958258,2.606921184
0.846747075,2.560004639,1.753828776
1.401399071,1.984150964,1.803711526
3.686697618,3.568941065,4.001426178
0.928392697,1.314422283,0.13778809
3.841630707,4.033810327,3.05817033
1.77547293,1.348925913,1.587250408
2.103979301,2.30213195,1.674004133
1.785029395,0.021546985,0.581044906
1.343946669,0.361593998,1.088482529
0.081602451,0.103372131,0.581044906
2.21510159,1.632484455,1.088482529
0.784057345,2.33429513,1.674004133
1.130520395,1.519961874,1.626739483
1.82693809,1.661847503,1.283690448
2.161083173,1.500722372,2.374936675
0.771033614,1.456030408,0.926861541
1.401399071,0.917440097,0.983687478
1.074052872,1.890011665,0.685559497
1.373085411,0.976572952,1.037457126
0.313670639,0.777563278,0.926861541
1.234705299,1.196574885,1.168133574
1.003872554,0.890986327,0.464318271
0.055134677,0.899882233,0.220115383
1.98675093,2.075666347,1.710270539
1.990630151,2.346876233,2.44992539
0.157045412,1.228958618,0.55311559
1.955163205,1.548144396,1.745267593
1.741287243,0.704926288,1.362360743
2.245565376,2.086538619,2.268714106
0.870762445,1.575554386,0.048070003
1.760964783,2.045143351,1.819801072
0.85882685,1.602233069,0.907178578
0.730912701,1.51518659,0.757348631
1.871531806,1.183321934,1.137030253
0.717173201,0.968336487,0.220115383
1.858361244,0.872953525,1.323799023
0.961441175,1.308554135,1.858927551
0.85882685,0.282703679,1.336818854
0.334169881,1.414554777,0.660436966
0.905737567,1.135502535,1.43529086
2.708095546,2.415325524,2.034438149
0.4669807,0.141903635,0.866610823
1.282991207,0.976572952,1.719135295
2.713747578,2.460968457,2.693839631
1.014204932,0.376651802,0.581044906
1.175256975,1.326056274,0.179798721
1.579893394,1.490962007,2.053570532
1.365879938,1.290740207,2.384056374
0.132524764,0.420510788,0.926861541
